,annual_income,age,employment_years,debt_to_income,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,loan_amount,interest_rate,loan_term_months,home_ownership,months_since_delinquency,total_credit_lines,revolving_balance,savings_balance,payment_history_score,num_dependents,previous_defaults,monthly_installment
703,109599.95,47.0,2.4,0.0502,708.0,0.1534,4,4,12687.14,10.69,48,0,7.0,7,6629.05,288.78,92.2,0,0,326.0
704,27456.83,58.0,9.1,0.2647,768.0,0.2067,6,4,12532.35,6.86,24,0,5.0,9,2264.3,973.3,77.2,0,0,560.31
705,73092.96,46.0,4.1,0.0553,786.0,0.353,5,8,8268.25,7.36,36,1,0.0,8,3994.72,742.54,79.8,0,0,256.66
706,53257.09,35.0,13.8,0.214,653.0,0.2331,6,0,20622.81,7.87,24,1,0.0,9,905.93,2285.32,100.0,2,0,931.49
707,43117.0,64.0,6.7,0.2409,735.0,0.2057,3,3,18912.48,7.74,24,1,0.0,9,631.17,924.06,82.4,0,0,853.12
708,73881.5,48.0,8.7,0.1012,572.0,0.4504,7,1,16747.79,11.59,36,0,0.0,11,3490.51,572.34,99.1,0,0,552.99
709,64560.45,48.0,4.5,0.3396,600.0,0.1954,4,2,10040.3,12.38,12,1,14.0,9,46648.34,2142.58,92.9,0,0,893.85
710,78140.96,60.0,6.7,0.0643,673.0,0.0395,5,2,12219.8,4.08,48,0,29.0,6,7122.67,1312.27,92.2,1,0,276.35
711,45803.39,31.0,3.0,0.0596,837.0,0.192,2,0,5003.24,3.26,36,1,0.0,7,4069.57,5794.35,81.5,0,0,146.07
712,45972.97,63.0,5.3,0.033,751.0,0.6437,5,0,4893.36,8.92,48,0,10.0,9,243.03,2288.23,80.3,1,0,121.59
713,26850.37,27.0,13.3,0.1785,682.0,0.0816,3,0,6071.4,8.59,48,0,13.0,4,12478.32,5680.07,71.8,1,0,149.91
714,25146.64,64.0,10.0,0.3143,720.0,0.0978,5,2,12671.21,4.33,36,1,0.0,8,14138.06,666.82,100.0,0,0,375.97
715,64005.92,52.0,6.1,0.1694,723.0,0.7852,5,5,27434.69,10.1,36,1,9.0,7,847.19,1681.89,66.2,0,0,886.53
716,45236.09,40.0,3.5,0.157,481.0,0.1361,5,4,11919.57,13.42,24,0,0.0,7,1144.11,185.19,91.4,2,0,569.03
717,35125.56,62.0,3.9,0.2905,776.0,0.2737,7,1,9577.41,8.23,24,0,4.0,10,20802.31,892.35,66.2,2,0,434.17
718,42607.67,56.0,3.9,0.0813,546.0,0.1425,5,2,5016.94,3.74,36,0,0.0,6,7059.31,698.49,63.5,3,0,147.54
719,33119.83,57.0,5.3,0.0716,759.0,0.1102,4,2,5830.05,5.46,48,0,0.0,5,3112.63,1240.59,87.4,2,0,135.48
720,45102.66,60.0,12.2,0.0728,808.0,0.0821,7,1,8354.28,6.83,36,0,0.0,7,815.15,872.28,86.7,1,0,257.31
721,25941.7,28.0,1.3,0.1515,622.0,0.1307,8,2,8413.05,9.33,36,0,21.0,12,2938.9,270.43,43.7,1,1,268.83
722,120122.25,62.0,5.5,0.0283,765.0,0.232,2,6,10360.28,4.73,60,0,17.0,2,4452.92,6866.56,99.5,2,0,194.23
723,22747.98,49.0,8.3,0.19,689.0,0.1072,1,0,13031.36,5.49,48,0,0.0,3,2856.44,9779.66,66.7,1,0,303.0
724,53557.5,54.0,4.0,0.2194,646.0,0.5252,2,3,13791.04,12.69,24,1,0.0,5,16271.93,1596.51,84.0,2,0,653.64
725,135677.79,59.0,3.0,0.0923,572.0,0.6201,2,3,21999.23,12.25,24,1,0.0,4,291.24,2741.25,75.0,2,0,1038.15
726,14739.66,61.0,3.1,0.5434,613.0,0.5682,7,4,15712.66,13.86,36,0,0.0,9,6577.38,435.92,100.0,0,0,535.95
727,43139.15,32.0,4.2,0.0683,713.0,0.0398,7,2,6177.03,8.29,36,1,29.0,9,2551.49,832.01,61.6,1,0,194.39
728,37478.3,23.0,0.9,0.1814,624.0,0.1759,2,1,8448.3,10.11,36,0,0.0,6,14675.17,375.69,74.3,0,0,273.04
729,28482.77,41.0,3.5,0.4435,604.0,0.322,1,1,11996.28,8.73,12,1,0.0,4,250.4,604.89,97.7,0,0,1047.59
730,24629.89,24.0,3.2,0.2338,633.0,0.1267,3,4,5254.65,8.74,12,0,0.0,4,1052.02,627.28,76.9,0,0,458.89
731,89167.06,49.0,3.0,0.0928,680.0,0.1382,5,2,14903.19,8.33,24,0,0.0,6,673.52,3272.08,75.5,0,0,676.28
732,108147.65,25.0,2.3,0.0642,536.0,0.2861,9,4,16881.47,7.84,36,0,5.0,12,2526.38,2311.31,78.1,0,0,527.76
733,38185.28,58.0,5.7,0.0783,812.0,0.6347,3,2,11087.14,5.75,60,0,13.0,4,1800.63,3909.35,72.5,1,0,213.06
734,43709.61,50.0,4.2,0.0595,713.0,0.0492,5,1,6392.72,10.64,36,1,0.0,8,431.15,111.08,84.6,2,0,208.2
735,20174.15,30.0,2.9,0.3301,689.0,0.1587,5,1,10115.31,8.02,24,0,24.0,11,4868.03,174.69,75.6,0,0,457.58
736,147384.42,63.0,5.1,0.032,714.0,0.1645,4,1,16465.94,6.29,48,1,5.0,9,214.43,672.66,75.9,0,0,388.9
737,72824.82,51.0,2.4,0.0237,616.0,0.6054,3,6,4456.69,8.29,36,0,55.0,7,192.47,1160.73,89.6,1,0,140.25
738,105665.47,33.0,3.0,0.1086,623.0,0.144,5,0,9293.34,9.62,12,1,70.0,9,7033.23,1004.2,69.6,0,0,815.39
739,22373.89,57.0,5.7,0.2244,645.0,0.3097,9,1,12397.07,9.61,36,0,28.0,11,1031.25,395.77,81.3,0,0,397.75
740,43530.94,54.0,3.6,0.058,670.0,0.3436,3,1,5467.84,10.22,36,0,0.0,7,1672.42,3626.31,87.3,0,0,177.0
741,34912.22,30.0,8.0,0.1104,633.0,0.0546,2,3,13085.78,5.38,48,0,0.0,4,874.08,20160.2,78.4,1,0,303.61
742,48459.86,28.0,3.8,0.0688,683.0,0.34,2,3,5937.09,7.81,24,0,51.0,5,500.24,445.89,58.4,0,0,268.0
743,27468.45,44.0,6.1,0.3362,812.0,0.3253,7,3,8893.94,6.36,24,1,37.0,8,18698.95,153.19,64.9,1,1,395.63
744,28004.86,28.0,8.3,0.4564,552.0,0.1735,3,5,19876.86,9.11,24,1,0.0,10,7806.64,2773.16,66.3,1,0,909.07
745,66936.31,36.0,6.9,0.0988,738.0,0.044,3,1,12230.16,7.19,24,1,0.0,4,110.1,1954.58,65.0,1,0,548.63
746,44444.86,56.0,3.6,0.2573,523.0,0.1026,5,1,20942.97,8.08,24,1,0.0,6,241.72,359.25,87.3,0,0,947.96
747,53475.95,31.0,11.0,0.1298,617.0,0.2733,7,4,25413.85,9.65,60,0,0.0,9,2132.0,1711.45,71.2,0,0,535.6
748,63640.78,53.0,5.6,0.0828,850.0,0.1592,3,4,13564.19,5.47,48,0,0.0,8,6189.46,1304.56,83.7,0,0,315.27
749,43865.67,62.0,4.3,0.0639,779.0,0.1754,3,3,7426.67,5.46,48,0,0.0,5,3047.42,3109.46,88.1,0,0,172.58
750,40686.84,30.0,5.4,0.1014,617.0,0.267,4,4,15970.32,9.39,60,1,0.0,7,463.04,545.99,90.4,2,0,334.55
751,49108.24,46.0,14.7,0.0741,647.0,0.1464,1,4,11802.76,9.49,48,0,0.0,1,335.59,550.15,85.8,1,0,296.47
752,43039.18,56.0,4.6,0.4455,644.0,0.3035,2,3,17282.29,7.35,12,1,0.0,4,4982.26,2130.07,53.9,0,1,1498.17
753,52435.07,58.0,4.3,0.1238,612.0,0.1751,5,3,15760.31,8.48,36,0,0.0,7,2182.19,373.24,79.6,1,0,497.37
754,38087.41,45.0,2.5,0.131,690.0,0.2613,7,2,11380.7,9.76,36,1,0.0,8,2490.98,540.66,52.7,1,1,365.94
755,166078.65,63.0,5.6,0.0457,702.0,0.2856,4,4,24873.2,6.36,48,0,0.0,5,2226.78,1818.62,68.4,1,0,588.26
756,47183.82,29.0,7.4,0.0881,611.0,0.2865,6,3,11003.27,7.9,36,1,9.0,6,104.63,2472.34,93.0,0,0,344.3
757,73060.14,48.0,5.2,0.1252,651.0,0.2154,3,1,20942.59,10.71,36,0,11.0,5,3989.16,769.31,57.4,1,1,682.76
758,78776.59,50.0,4.0,0.0531,622.0,0.1504,1,3,12843.46,10.86,48,0,0.0,4,891.6,933.46,90.3,1,0,331.07
759,31058.11,41.0,2.0,0.3413,590.0,0.2716,2,3,27309.85,9.49,36,0,3.0,7,436.53,317.72,86.9,2,0,874.69
760,46032.64,63.0,6.6,0.1029,651.0,0.0882,6,2,7136.56,10.18,36,1,0.0,10,8188.58,1879.66,70.6,1,0,230.88
761,41599.84,30.0,5.5,0.1284,693.0,0.2597,5,3,17064.37,9.98,48,0,58.0,10,626.32,89.76,100.0,1,0,432.63
762,21625.2,31.0,1.5,0.1825,506.0,0.1082,7,3,9255.82,11.61,48,0,0.0,8,4345.41,1026.34,60.1,1,0,241.97
763,38783.78,44.0,2.8,0.0618,756.0,0.2878,6,4,5490.0,7.76,36,0,9.0,7,1413.45,697.15,83.0,0,0,171.43
764,69752.43,33.0,1.8,0.0838,684.0,0.2758,6,3,15987.28,5.94,36,0,5.0,9,69.87,107.71,61.7,2,0,485.93
765,22245.83,43.0,4.0,0.1705,759.0,0.2976,3,2,6353.97,11.62,24,0,0.0,3,903.49,499.19,50.7,0,1,297.98
766,30787.94,45.0,5.4,0.158,514.0,0.2577,2,1,9864.08,11.66,36,0,5.0,2,3966.44,361.09,75.5,2,0,326.03
767,71586.11,46.0,3.0,0.0929,535.0,0.1358,6,3,13126.25,10.21,36,0,2.0,10,6479.27,3293.98,88.7,1,0,424.84
768,84126.42,40.0,2.6,0.074,727.0,0.136,3,3,21052.41,6.92,48,1,23.0,6,786.94,935.31,97.1,1,0,503.35
769,52146.57,60.0,4.2,0.137,617.0,0.0907,7,2,11717.67,9.53,24,0,19.0,13,2860.51,1980.9,98.7,1,0,538.17
770,37853.98,48.0,16.0,0.6218,768.0,0.3499,5,1,25762.82,7.97,24,1,0.0,9,39835.11,1742.53,72.2,1,0,1164.83
771,71532.52,49.0,3.9,0.1013,490.0,0.4316,4,1,12639.61,10.81,48,0,0.0,12,13930.09,803.83,66.8,0,0,325.51
772,77676.86,56.0,4.9,0.1862,653.0,0.3668,5,4,26376.85,8.34,24,1,21.0,8,401.8,1782.76,82.6,0,0,1197.05
773,40541.27,54.0,17.2,0.1647,770.0,0.1913,7,4,12355.89,7.39,24,0,0.0,12,56.39,239.43,93.8,1,0,555.39
774,48608.6,60.0,12.4,0.1036,516.0,0.0741,11,2,4616.69,12.03,12,0,11.0,13,467.55,845.12,82.5,0,0,410.25
775,27588.14,64.0,10.4,0.5612,738.0,0.3936,2,4,13402.2,4.96,12,1,8.0,3,7151.48,1421.97,95.5,1,0,1147.08
776,18388.47,47.0,3.2,1.3927,555.0,0.0642,5,3,19255.5,10.6,12,0,0.0,8,21796.03,406.23,97.0,2,0,1698.24
777,42757.51,37.0,6.5,0.1504,687.0,0.4611,7,3,8912.92,7.0,24,1,1.0,9,6841.73,2806.98,84.0,1,0,399.05
778,45274.81,48.0,7.9,0.0509,690.0,0.3391,7,3,8780.12,8.54,60,0,19.0,11,577.34,803.97,90.2,1,0,180.31
779,45183.55,65.0,14.8,0.3088,771.0,0.5358,4,0,25253.62,8.32,24,1,41.0,6,847.13,1590.51,75.3,0,0,1145.84
780,40370.16,44.0,9.0,0.2173,553.0,0.6701,3,6,7864.04,13.68,12,1,0.0,5,1301.26,741.78,62.5,2,0,704.91
781,17593.87,39.0,2.3,0.3396,638.0,0.2683,6,1,9630.89,12.61,24,1,0.0,9,2088.56,4593.41,77.8,2,0,456.11
782,33721.1,59.0,3.7,0.1844,708.0,0.3989,6,1,14911.09,7.24,36,0,8.0,10,2806.66,983.49,69.9,3,0,462.05
783,63574.75,43.0,3.7,0.0345,807.0,0.3175,5,0,8776.29,7.8,60,1,27.0,9,286.34,587.19,54.6,0,1,177.11
784,24783.04,26.0,2.2,0.2684,738.0,0.086,9,0,5430.44,5.55,12,1,0.0,12,4398.71,5101.99,88.7,5,0,466.26
785,58385.36,48.0,2.5,0.1843,443.0,0.3525,9,1,9938.92,10.81,12,0,39.0,10,966.51,577.77,75.4,1,0,877.54
786,21587.33,36.0,2.7,0.0814,742.0,0.2019,2,3,4689.92,6.9,36,1,0.0,5,95.98,342.17,64.5,0,0,144.6
787,58961.34,54.0,4.2,0.1417,662.0,0.7142,7,1,19551.53,8.86,36,0,0.0,13,3786.05,895.44,86.4,2,0,620.46
788,133077.34,47.0,3.5,0.0514,616.0,0.2797,4,2,18244.99,6.6,36,0,0.0,8,490.31,797.37,78.5,2,0,560.02
789,18054.38,44.0,3.2,0.5474,601.0,0.2632,5,4,9417.9,5.6,12,0,0.0,7,737.47,1037.21,95.5,1,0,808.83
790,33073.1,34.0,8.9,0.1072,785.0,0.4067,5,0,7238.44,6.54,48,0,24.0,9,6181.8,454.68,79.6,1,0,171.79
791,82208.84,24.0,3.1,0.0349,796.0,0.2113,2,3,7226.54,4.13,36,1,7.0,3,1259.6,1193.14,90.3,0,0,213.77
792,60407.57,46.0,2.8,0.0793,628.0,0.1381,7,2,12162.61,8.2,36,0,32.0,11,837.03,222.21,78.2,0,0,382.26
793,119617.26,48.0,5.4,0.0292,657.0,0.0585,6,1,11803.94,6.83,48,1,0.0,7,455.75,1611.17,74.1,2,0,281.73
794,53058.93,34.0,11.1,0.0796,711.0,0.053,6,1,10978.31,7.17,36,0,0.0,7,605.84,14961.15,98.8,0,0,339.83
795,26676.03,36.0,4.7,0.0998,552.0,0.3028,6,3,6095.09,11.82,60,0,28.0,10,4337.33,1521.49,71.0,1,0,135.03
796,125359.76,40.0,2.0,0.0125,642.0,0.1642,6,3,3906.51,8.45,36,1,0.0,9,382.56,2186.86,100.0,2,0,123.23
797,68102.72,47.0,3.3,0.0618,435.0,0.2817,3,5,13295.09,13.56,60,0,32.0,10,2206.24,2424.71,61.7,1,0,306.33
798,111365.32,42.0,2.1,0.0887,703.0,0.1514,3,1,18319.56,6.56,24,1,0.0,3,339.52,1176.9,100.0,1,0,816.56
799,36700.89,53.0,6.7,0.0624,621.0,0.3777,7,1,5785.04,9.79,36,1,8.0,10,230.99,1374.09,96.0,3,0,186.1
800,97286.97,35.0,2.8,0.1008,538.0,0.1817,3,0,8246.29,9.07,60,1,41.0,6,32297.58,1890.51,43.5,2,0,171.46
801,29291.24,36.0,12.1,0.1475,618.0,0.0827,6,3,9760.04,8.89,36,1,0.0,10,2509.1,3176.73,34.1,1,1,309.87
802,42874.24,26.0,2.1,0.3205,581.0,0.276,4,1,10798.88,5.47,12,0,17.0,9,10915.87,251.57,92.5,0,0,926.79
803,130226.03,42.0,2.3,0.049,648.0,0.0659,3,3,15981.29,9.07,36,0,0.0,4,1167.03,2032.39,78.9,1,0,508.72
804,36917.95,49.0,12.3,0.0407,680.0,0.3758,6,2,3658.29,7.67,36,0,42.0,10,555.84,3223.32,67.6,0,0,114.08
805,16874.51,43.0,7.2,0.2069,638.0,0.2154,3,3,8070.41,10.72,48,0,0.0,5,4171.14,851.0,80.1,0,0,207.49
806,84191.3,49.0,6.3,0.0848,699.0,0.4712,5,0,10656.91,7.31,48,1,0.0,9,16907.17,6019.77,76.1,0,0,256.73
807,52578.69,29.0,0.8,0.0771,711.0,0.5097,4,4,13341.06,7.85,48,0,18.0,9,643.54,785.96,82.4,0,0,324.76
808,91556.4,35.0,4.6,0.1796,696.0,0.4824,8,1,15157.35,6.06,12,0,78.0,13,3248.59,1120.02,93.0,1,0,1304.96
809,51945.97,22.0,0.4,0.041,626.0,0.3439,4,2,6709.42,8.03,60,1,0.0,7,2076.46,603.25,90.7,1,0,136.14
810,33420.99,45.0,3.2,0.2734,750.0,0.2332,7,2,30775.57,6.7,48,0,15.0,8,1440.15,490.05,67.8,0,0,732.68
811,19838.53,59.0,5.1,0.1902,679.0,0.1265,8,1,11227.76,6.71,48,0,10.0,11,2352.53,368.88,91.8,5,0,267.35
812,17216.6,38.0,6.6,0.3183,670.0,0.1016,10,3,11477.54,8.45,36,1,0.0,11,4733.47,1382.97,66.5,2,0,362.05
813,35788.76,29.0,6.5,0.1654,759.0,0.213,3,3,18404.6,6.96,48,0,0.0,8,2649.07,1178.87,69.7,1,0,440.38
814,57426.29,45.0,3.2,0.0618,678.0,0.3883,7,4,6495.49,12.42,36,1,0.0,9,3923.39,1019.18,46.1,0,1,217.05
815,30214.88,47.0,6.5,0.07,688.0,0.1788,1,2,5446.17,8.65,36,0,3.0,4,197.87,149.3,65.1,1,0,172.3
816,91844.24,44.0,3.0,0.0497,693.0,0.4739,0,6,10465.79,10.41,36,1,41.0,2,2016.07,635.84,72.6,0,0,339.72
817,48609.81,23.0,0.4,0.1389,729.0,0.2385,3,2,8240.52,6.28,48,0,19.0,8,18403.51,532.52,85.5,0,0,194.59
818,30449.67,61.0,3.2,0.1583,850.0,0.2576,8,0,8293.33,8.67,24,1,0.0,9,1198.63,2101.82,90.7,1,0,377.62
819,74712.22,50.0,9.4,0.0829,743.0,0.481,4,2,20223.19,6.95,48,1,0.0,9,1605.55,1113.11,86.9,0,0,483.8
820,49743.89,35.0,5.0,0.0966,749.0,0.0205,2,3,9931.04,5.39,36,1,41.0,8,5052.8,769.39,69.4,1,0,299.38
821,45063.71,39.0,1.6,0.1364,833.0,0.667,4,4,15893.75,8.19,36,1,0.0,8,631.6,3230.18,82.7,2,0,499.45
822,60437.4,29.0,4.5,0.1669,697.0,0.2357,2,3,16996.95,7.62,24,1,0.0,6,3745.64,3523.81,88.2,3,0,765.78
823,79299.35,51.0,5.5,0.0196,684.0,0.2645,3,0,5059.24,8.75,48,0,0.0,5,203.15,384.35,87.2,0,0,125.3
824,85406.8,54.0,12.4,0.0921,714.0,0.2422,4,1,9989.89,8.93,24,0,0.0,5,9960.94,1638.58,76.5,0,0,456.06
825,135543.86,44.0,3.1,0.0395,662.0,0.1053,3,5,13125.87,7.33,36,0,0.0,5,1957.22,5653.68,70.6,0,0,407.27
826,23622.6,52.0,7.1,0.2468,834.0,0.4011,5,3,10900.07,5.37,24,1,7.0,9,291.88,877.7,74.4,0,0,480.01
827,22877.72,25.0,12.9,0.1432,812.0,0.6279,4,7,8455.48,5.07,36,0,1.0,8,964.07,3945.26,93.3,0,0,253.68
828,93240.14,40.0,2.0,0.0742,595.0,0.6397,5,6,7540.94,7.56,24,0,0.0,7,11867.65,1114.28,100.0,1,0,339.55
829,17213.13,58.0,6.1,0.104,649.0,0.2943,3,2,4816.29,5.32,48,0,24.0,7,1875.89,707.81,51.2,0,1,111.62
830,27387.85,50.0,7.2,0.1406,572.0,0.3595,1,3,10163.4,9.94,60,1,0.0,6,5265.5,160.32,68.1,1,0,215.64
831,60757.54,50.0,10.3,0.1191,702.0,0.125,3,2,12711.94,5.89,24,1,0.0,5,2007.81,386.98,100.0,1,0,562.77
832,56623.74,50.0,2.7,0.0819,689.0,0.1217,3,4,11057.77,8.63,36,1,0.0,9,1831.28,2806.41,74.0,1,0,349.73
833,9667.93,43.0,3.6,0.6844,799.0,0.4866,4,5,22820.43,6.31,48,0,0.0,8,610.33,342.42,77.0,0,0,539.19
834,36558.46,49.0,14.1,0.2722,740.0,0.2375,6,3,13050.68,7.92,24,0,0.0,10,11977.11,1103.13,61.8,1,0,589.77
835,63003.07,23.0,0.1,0.0598,616.0,0.178,7,2,8703.74,9.57,36,1,0.0,10,1733.43,2101.05,68.0,0,0,279.09
836,61139.79,56.0,4.2,0.0915,728.0,0.1421,8,1,14147.55,10.06,60,0,0.0,11,8263.73,247.93,48.8,0,1,301.01
837,24993.7,64.0,11.7,0.1394,700.0,0.0881,5,4,6209.75,10.79,24,0,14.0,11,75.28,1188.01,87.2,1,0,288.82
838,34118.05,25.0,10.6,0.3938,632.0,0.1763,1,2,23599.4,9.0,24,0,0.0,7,2071.17,245.83,97.3,0,0,1078.13
839,15756.48,55.0,5.4,0.4745,749.0,0.371,5,2,14606.76,11.7,36,0,6.0,6,6996.25,922.81,80.0,1,0,483.06
840,57929.42,39.0,1.4,0.112,719.0,0.3721,4,5,6750.27,5.73,36,1,0.0,8,16812.45,2736.72,90.6,1,0,204.53
841,58206.68,56.0,3.3,0.0196,640.0,0.2737,3,1,4479.18,7.67,60,0,26.0,5,257.27,790.16,95.7,1,0,90.12
842,73214.61,53.0,10.8,0.131,669.0,0.6442,4,2,15805.21,7.18,36,1,0.0,8,15481.8,4627.53,80.7,1,0,489.32
843,98230.54,34.0,1.7,0.0232,628.0,0.2454,4,0,4835.67,8.36,36,1,11.0,7,1892.15,3458.87,73.8,0,0,152.34
844,70444.22,58.0,12.1,0.0794,683.0,0.2066,4,4,16803.11,8.83,48,0,0.0,9,2451.58,1299.56,86.3,0,0,416.79
845,33625.5,62.0,5.3,0.0679,591.0,0.7074,5,2,5482.42,8.99,36,1,0.0,7,803.33,1509.27,93.8,0,0,174.31
846,43781.64,31.0,3.1,0.0549,806.0,0.217,4,5,9528.58,9.03,60,0,32.0,7,124.69,416.66,87.3,1,0,197.94
847,29275.44,35.0,1.5,0.1841,671.0,0.3617,4,1,9592.68,9.81,24,0,0.0,9,362.97,1006.8,98.1,0,0,441.81
848,107270.81,52.0,5.9,0.0314,770.0,0.1524,3,3,10336.84,9.7,48,0,8.0,8,1013.59,1545.92,71.6,1,0,260.68
849,112772.06,52.0,7.0,0.0969,532.0,0.0465,4,6,9224.76,9.75,12,0,0.0,9,5016.33,4833.5,81.4,0,0,809.93
850,37657.35,58.0,7.4,0.2755,628.0,0.2179,2,1,9558.59,5.17,12,0,22.0,2,2283.73,687.62,76.9,0,0,819.03
851,29212.75,31.0,3.8,0.1146,632.0,0.3799,5,0,7676.55,11.08,36,0,9.0,5,1367.77,908.43,71.9,0,0,251.61
852,60198.69,39.0,2.2,0.2501,613.0,0.2015,12,3,19418.21,8.58,36,1,13.0,15,32052.96,161.6,93.2,0,0,613.71
853,39949.72,30.0,1.5,0.3033,584.0,0.6474,3,2,21438.09,9.62,36,0,0.0,7,16094.03,999.33,60.5,1,0,687.93
854,59504.42,57.0,7.9,0.0302,641.0,0.5465,5,6,7747.48,5.0,60,1,22.0,10,166.83,389.94,59.2,1,1,146.2
855,46287.54,62.0,26.4,0.0951,676.0,0.445,3,2,17103.78,9.83,60,0,0.0,7,248.34,429.97,82.8,0,0,361.98
856,45771.82,62.0,4.2,0.0597,622.0,0.4314,6,1,5667.44,10.6,36,0,13.0,6,2166.98,4299.36,68.4,2,0,184.47
857,48985.11,46.0,2.9,0.0485,699.0,0.371,4,0,6128.52,7.42,48,0,28.0,5,2497.27,756.07,65.4,1,0,147.95
858,49000.77,55.0,22.6,0.0856,680.0,0.4573,3,2,10689.24,10.37,36,1,0.0,6,137.14,2122.08,89.3,0,0,346.77
859,90311.66,64.0,4.2,0.1055,560.0,0.3015,8,2,30366.38,9.5,48,1,0.0,9,1546.97,1055.36,75.5,1,0,762.9
860,78743.78,54.0,5.4,0.0861,769.0,0.2066,2,3,12239.21,8.12,24,1,0.0,5,532.28,153.79,68.1,2,0,554.22
861,26521.49,46.0,8.7,0.251,560.0,0.6096,5,2,16257.22,8.41,36,1,11.0,12,2106.94,1152.57,76.4,3,0,512.52
862,74150.29,26.0,3.8,0.1223,597.0,0.4839,4,1,22767.41,11.28,36,0,13.0,5,365.68,2098.26,90.7,0,0,748.4
863,32124.37,60.0,5.8,0.5296,550.0,0.1784,4,1,17251.36,10.82,36,1,81.0,9,42722.91,430.87,49.4,0,0,563.32
864,36555.62,50.0,5.0,0.2835,776.0,0.1932,1,4,9006.13,5.04,12,1,0.0,6,4627.12,546.31,78.3,1,0,771.16
865,70879.61,57.0,12.6,0.076,721.0,0.2144,4,0,9477.19,8.55,60,1,0.0,5,12718.75,770.2,57.8,1,1,194.67
866,27079.66,55.0,3.9,0.0839,686.0,0.0996,5,2,8907.43,9.09,60,1,0.0,12,201.8,5693.56,59.4,0,0,185.29
867,56506.63,55.0,4.7,0.131,623.0,0.437,7,4,13188.96,7.92,24,1,0.0,15,1047.79,1274.02,53.4,2,1,596.02
868,36560.53,54.0,8.2,0.1971,651.0,0.296,4,3,17851.59,10.64,36,1,0.0,6,954.64,2187.45,75.4,2,0,581.4
869,12016.3,31.0,1.9,0.3684,718.0,0.3961,6,3,15674.23,9.5,60,0,7.0,8,1983.5,169.34,73.3,0,0,329.19
870,52388.13,24.0,2.9,0.0827,681.0,0.2801,8,2,13680.67,11.15,48,0,0.0,11,322.17,607.8,69.1,1,0,354.58
871,192017.74,61.0,4.7,0.0397,644.0,0.2316,5,2,30701.11,7.68,60,0,3.0,7,839.04,2242.43,81.6,1,0,617.82
872,71204.22,60.0,3.2,0.1757,708.0,0.3467,6,7,22424.43,9.55,24,1,23.0,7,622.56,5963.1,69.5,0,0,1030.12
873,24415.24,43.0,2.1,0.1575,639.0,0.0777,1,3,6277.97,8.53,24,0,20.0,5,1748.96,130.24,73.8,2,0,285.46
874,105963.69,58.0,12.6,0.0654,641.0,0.1962,7,1,21235.06,7.1,48,0,0.0,9,3404.12,151.2,52.4,1,1,509.49
875,20648.04,38.0,7.4,0.2043,490.0,0.4723,9,5,6520.72,11.07,48,1,13.0,10,9139.3,3600.49,59.5,1,1,168.75
876,14294.14,39.0,3.7,0.3908,808.0,0.3971,7,0,6200.43,7.82,48,0,75.0,10,15734.56,338.6,61.5,1,1,150.85
877,86674.54,51.0,11.6,0.0503,685.0,0.1199,6,3,10533.75,8.25,36,0,0.0,11,1605.32,11960.92,84.0,1,0,331.31
878,88395.43,54.0,13.3,0.0489,600.0,0.6281,4,4,6824.52,8.19,24,1,0.0,7,2534.69,1397.96,62.7,2,0,309.25
879,28574.45,65.0,5.6,0.1095,805.0,0.2609,3,6,9725.54,2.46,48,0,24.0,4,2392.97,1470.52,82.6,1,0,212.95
880,25529.84,54.0,7.4,0.4397,631.0,0.2435,3,2,20002.96,8.14,24,1,0.0,6,1471.96,1422.46,70.8,0,0,905.96
881,28892.03,53.0,4.9,0.1602,618.0,0.594,7,4,4711.92,8.51,48,1,0.0,7,13473.19,846.24,77.6,0,0,116.16
882,41660.64,41.0,10.1,0.1372,600.0,0.5523,3,1,15340.51,7.97,60,1,80.0,4,8266.02,1072.79,64.6,1,0,310.83
883,48413.3,43.0,5.5,0.093,548.0,0.522,3,2,6080.88,11.43,36,0,0.0,5,8737.31,1244.93,75.5,0,0,200.32
884,45935.71,41.0,8.8,0.134,669.0,0.0557,3,3,14980.77,9.71,36,0,0.0,7,1575.93,2335.44,76.2,2,0,481.35
885,31312.28,24.0,6.7,0.0588,645.0,0.4495,5,2,6304.31,5.47,48,0,1.0,5,349.69,1431.59,77.9,2,0,146.53
886,69582.32,28.0,9.2,0.0464,643.0,0.1552,7,3,6975.33,8.78,36,1,0.0,10,2407.59,801.95,80.1,1,0,221.1
887,57246.04,36.0,2.3,0.1447,645.0,0.429,7,4,13594.36,10.57,24,0,0.0,10,2958.9,1620.98,64.4,1,0,630.89
888,45261.07,34.0,1.6,0.103,718.0,0.268,6,1,14873.59,8.33,48,1,0.0,7,1162.65,325.58,87.4,1,0,365.42
889,191848.39,53.0,6.1,0.0465,616.0,0.0781,5,2,13248.43,4.92,24,0,0.0,9,8172.26,851.47,61.6,1,1,580.75
890,33337.54,31.0,1.2,0.0571,654.0,0.5568,9,0,6916.22,11.51,60,0,0.0,12,326.98,971.32,62.0,0,1,152.14
891,36345.12,50.0,2.4,0.1445,627.0,0.5175,8,6,9298.45,9.42,24,1,7.0,12,548.54,1009.94,80.0,0,0,426.59
892,72580.98,64.0,9.0,0.1113,802.0,0.1531,4,3,7838.74,5.48,12,1,4.0,6,22.35,1664.69,74.3,0,0,672.78
